zotero key, pdf key, title, mission/instruments, models, dois, datasets, dois & datasets mapped
IPLYX3U9,RB9SZVBH,2018_Nair_The role of Boundary Layer Height (BLH) variations on pollution dispersion over.pdf,, 'merra'(3); 'merra-2'(1); 'geos-5'(1), 
H5C9NS3H,U6RR9AN3,2018_Leitão_The effect of regional sea surface temperature rise on fisheries along the.pdf,, , 
PZ4SEBK9,UD2VDCZ7,2018_Jin_A study of the environmental factors influencing the growth phases of Ulva.pdf,'trmm/tmi'(1), , 
7VCD943X,QY52GWL4,2018_Gruzdev_Changes in Vertical Distribution and Column Content of NO2 under the Influence.pdf,, , 
G4ESCLHK,EIT4RV3H,2018_Dimitriou_A meteorological analysis of PM10 episodes at a high altitude city and a low.pdf,'terra/modis'(2), , 
V7W7ETCV,C5RQRFIJ,2018_Biswas_Satellite-based study of physico-optical properties of aerosols over a.pdf,'terra/modis'(3); 'aqua/modis'(3), , 
6CB9FGTF,SLPEXV2H,2018_Ashford_Phylogenetic and functional evidence suggests that deep-ocean ecosystems are.pdf,'aqua/modis'(1), , 
44C8SUBK,F5BZFRZQ,2018_Ansmann_Extreme levels of Canadian wildfire smoke in the stratosphere over central.pdf,'terra/modis'(4); 'aqua/modis'(4), 'gdas'(6), 
QRHJKVUI,ES6FKGSA,2018_Widner_Utilization of urea and cyanate in waters overlying and within the eastern.pdf,'aqua/modis'(1), , 
33BWJ2MW,59392WK7,2018_Wang_Analysis of SO2 Pollution Changes of Beijing-Tianjin-Hebei Region over China.pdf,'aura/omi'(2), , , OMSO2, OMSO2
RC2JAYKV,EVTVXP39,2018_Upadhyay_Alarming rate of groundwater depletion in Punjab and dire need to check.pdf,, , 
I98W3Q3X,ZSMRHQ9R,2018_Takuchev_Combined ground level and satellite monitoring of urban air pollution.pdf,, , 10.5067/WMT31RKEXK8I; 10.5067/Aqua/AIRS/DATA301, , M2TMNXCHM; AIRX3STD
6PBE7SNS,7J9CKPNY,2018_Roberts_Can explicit convection improve modelled dust in summertime West Africa.pdf,'terra/modis'(6), , 
F3EILPDP,KUWCTHTX,2018_Patil_The observational case study of total columnar ozone associated with.pdf,'aqua/modis'(2); 'terra/modis'(1), , 
2M9SR7NR,P7KA42WM,2018_Metia_Estimation of Power Plant Emissions With Unscented Kalman Filter.pdf,'aura/omi'(2), , 
AG7SYK6G,IUZTAP49,2018_Guevara Luna_Spatial and Temporal Assessment of Particulate Matter Using AOD Data from MODIS.pdf,, , 
3QCXN2CF,KWGTPCCS,2018_Kumar_A 13-year climatological study on the variations of aerosol and cloud.pdf,'terra/modis'(4); 'aqua/modis'(2), 'gdas'(1), 
NHYX5Y98,YP4MABXN,2019_Jurado-Ruzafa_Seasonal evolution of small pelagic fish landings index in relation to.pdf,, , 
ULMURSQ4,QBNK349K,2018_Jing_Passive microwave response associated with two main earthquakes in Tibetan.pdf,'dmsp/ssm/i'(3); 'dmsp/ssmis'(1); 'aqua/amsr-e'(1), , 
CHDWKBEZ,RT2E7Q8T,2018_Jin_The relationship between surface temperatures and building electricity use.pdf,'terra/modis'(2); 'aqua/modis'(2), , 
PZDITGEM,IJXXSBHG,2018_Dulaquais_The Biogeochemistry of Electroactive Humic Substances and Its Connection to.pdf,, , 
EB66KVAR,32HYULUA,2018_Dufour_Lower tropospheric ozone over the North China Plain.pdf,, , 
DITC895T,EUS6XBA9,2018_Alvarado_Sources of Black Carbon Deposition to the Himalayan Glaciers in Current and.pdf,, 'geos-5'(1), 
EZX6G5HM,R3ZNMCGS,2018_Astuti_Spatio-temporal dynamics of inherent optical properties in oligotrophic.pdf,, , 
VTMAWV7F,AWJDYDHL,2018_Abrams_Delineation of groundwater potential (GWP) in the northern United Arab Emirates.pdf,, , 
ELU6KV3T,KEGAMWNZ,2018_Yaseen_Area Change Monitoring of Dokan & Darbandikhan Iraqi Lakes Using Satellite Data.pdf,, , 
5B47TYNP,YP7M4UBL,2018_Wiston_Assessment of local pollution influence on the weather and impact on the air.pdf,'aqua/modis'(5); 'terra/modis'(1), , 
UVNRQ73A,7LAWEG2R,2018_Tariq_Spatio-temporal distributions and trends of aerosol parameters over Pakistan.pdf,'terra/modis'(8); 'aqua/modis'(3), , 
UL8ML6IA,KT6AU7CZ,2018_Tangunan_The last 1 million years of the extinct genus Discoaster.pdf,, , 
MBP38IGT,USARHDWD,2018_Spyromitros-Xioufis_Towards Improved Air Quality Monitoring Using Publicly Available Sky Images.pdf,'terra/modis'(2), , 
U3ZIV3XP,A6ATS3C4,2018_Sabbah_Dust and dust storms over Kuwait.pdf,'aqua/modis'(5); 'aqua/modis----level 2'(1); 'terra/modis'(1), , 
3N9ARA8S,SZLRJPBY,2019_Rigual-Hernández_Diatom species fluxes in the seasonally ice-covered Antarctic Zone.pdf,, 'nobm'(4), 
KLZY46PK,764A3SLB,2018_Monsieurs_Landslide inventory for hazard assessment in a data-poor context.pdf,, , 
IKLHMQYN,9TVITR3H,2018_Machovsky‐Capuska_The nutritional nexus.pdf,'aqua/modis'(1), , 
K22PWWAA,9X5Q93CJ,2018_Kumar_Aerosol Optical Depth variability over the Arabian Peninsula as inferred from.pdf,'aqua/modis'(2), , 
KKS62D7Q,83AL22E9,2018_Koplitz_Role of the Madden-Julian Oscillation in the Transport of Smoke From Sumatra to.pdf,'aqua/modis----level 3'(1); 'aqua/modis'(1), 'merra'(2); 'merra-2'(1), 
YXY7RBMB,9SSLBGRY,2019_Das_Impact of intra-seasonal oscillations of Indian summer monsoon on.pdf,, 'nobm'(3), 
S2MG7IQT,Q5T9TPAN,2018_Saha_Seasonal to decadal scale influence of environmental drivers on Ba-Ca and Y-Ca.pdf,, , 
3935KVUH,4NUGZR5G,2018_Qu_Effect of weakened diurnal evolution of atmospheric boundary layer to air.pdf,'terra/modis'(3), 'merra'(20); 'merra-2'(19); 'geos-5'(3), 
UF5BHEU9,DITKTIMX,2018_Mishra_Retrieval of Aerosol Optical Depth From INSAT-3D Imager Over Asian Landmass and.pdf,'aqua/modis'(8); 'aqua/modis----level-2'(1), , 
K6YM5Q8K,67JHGTIP,2018_Kedia_Radiative impact of a heavy dust storm over India and surrounding oceanic.pdf,'terra/modis'(2); 'aqua/modis'(2); 'aqua/airs'(1), , 
Z2HSKRQZ,ZX9NNF35,2018_Jury_Characteristics of Ethiopia Air Chemistry and Its Meteorological Context.pdf,'aura/omi'(1), 'merra'(11); 'merra-2'(9); 'geos-5'(2), 
QYJP5N2D,CMCPMD9L,2018_Ghimire_Self-adaptive differential evolutionary extreme learning machines for long-term.pdf,'terra/modis'(2); 'aqua/modis'(2), 'merra'(1), 
EQITJ25M,3K42IKBK,2018_Christodoulakis_The deterioration of materials as a result of air pollution as derived from.pdf,, , 
I96V4Y3J,4KSFZB6B,2018_Chen_Application of satellite observations in conjunction with aerosol reanalysis to.pdf,'aura/omi'(1); 'suomi-npp/viirs'(1), 'merra'(45); 'merra-2'(44); 'geos-5'(1), 
GMKPEI7U,MSWEMQZE,2018_Cavaleiro_Insolation forcing of coccolithophore productivity in the North Atlantic during.pdf,, , 
49VSUFE5,TL739QKR,2013_Adam_Identification chemical air pollutant sources over Egypt on 10 May 2010.pdf,'terra/modis'(2); 'aqua/modis'(1), , 
SW2AXIJW,GTEA22EL,2018_Somayajula_Evaluation of sea-surface photosynthetically available radiation algorithms.pdf,'aqua/modis'(5); 'aqua/modis----level 3'(1), , 
W6WTTE8H,SPTL3SAU,2018_Wang_Sources and physicochemical characteristics of black carbon aerosol from the.pdf,'terra/modis'(1), 'merra-2'(1); 'geos-5'(1); 'merra'(1), 
YVLQ5IA5,QBJBH8T5,2018_Rodrigues_Estimating the Optical Properties of Inorganic Matter-Dominated.pdf,, , 
78VHSPQQ,6HY7RH8L,2018_Saad_Variability of the elemental composition of airborne mineral dust along the.pdf,'terra/modis'(1); 'aqua/modis'(1), , 
Q5IUGDM9,FVTUI6QN,2018_Mossad_Determination and prediction of standardized precipitation index (SPI) using.pdf,, , 
SHGH79XE,E83UJGHY,2019_Leitão_Northerly wind trends along the Portuguese marine coast since 1950.pdf,, , 
8SIGIK8V,THPINSIA,2019_Lee_Characteristics of long-lasting haze episodes observed in Seoul South Korea.pdf,'terra/modis'(1); 'aqua/modis'(1), , 
WBIWJG7B,4VRYP5UK,2018_Kar_Swelling of transported smoke from savanna fires over the Southeast Atlantic.pdf,, 'merra'(11); 'merra-2'(8); 'geos-5'(1), 
EIIBR2W2,K4NEGQVZ,2018_Aklesso_Analysis of spatial-temporal heterogeneity in remotely sensed aerosol.pdf,'terra/modis'(4); 'aqua/modis'(2), 'gdas'(1), 
BVQJ4L9Q,4AKJFH7V,2018_Adami_Seasonality of vegetation types of South America depicted by moderate.pdf,'terra/modis'(2), , 
58TZ3ETR,4EL4G8A4,2018_Zhang_Biomass burning influences determination based on PM2.pdf,, , 
MFCV87WV,BCLP4GTQ,2018_Tomshin_Features of forest fire activity in boreal forests of the permafrost region of.pdf,, , 
LNBUBRR2,KJEUMU5Q,2018_Tariq_Satellite Remote Sensing of Aerosols and Gaseous Pollution over Pakistan.pdf,'aqua/modis'(14); 'terra/modis'(5); 'aqua/airs'(2); 'aura/omi----level-3'(1); 'terra/modis----level 3'(1); 'aqua/modis----level 3'(1), 'gdas'(1), 
6X8LWSZL,WPFCQWCI,2018_Rigual Hernández_Coccolithophore populations and their contribution to carbonate export during.pdf,, , 
P6J2VG36,37GYJEL3,2018_Ramachandran_Aerosols and Climate Change.pdf,'terra/modis'(3); 'aqua/modis'(3); 'aura/omi'(1), , 
A87GWQAS,LFIMYNLN,2018_Pinker_Evaluating Surface Radiation Fluxes Observed From Satellites in the.pdf,'terra/modis'(1); 'aqua/modis'(1), , 
57L8MFL8,4ZZS8MPI,2018_Paul_Unprecedented rainfall in Punjab in August 2011.pdf,, , 
BPNVHQEE,YGARDXRF,2018_Ntwali_Diurnal spatial distributions of aerosol optical and cloud micro-macrophysics.pdf,'terra/modis'(7); 'aqua/modis'(7), , 
SCK89LUA,LNQRT7S2,2018_Makokha_Long Term Assessment of Aerosol Radiative Forcing over Selected Sites of East.pdf,'terra/modis----level 1b'(1); 'terra/modis'(1), , 
6XVJD99D,ZN4VC42A,2020_Ma_Nitrous oxide and hydroxylamine measurements in the Southwest Indian Ocean.pdf,'aqua/modis'(1), , 
LSI7UY33,B2S3UQHI,2018_Khokhar_Investigating the Aerosol Type and Spatial Distribution During Winter Fog.pdf,'nimbus-7/toms'(1); 'terra/modis'(1); 'aqua/modis'(1); 'aura/omi'(1), 'merra'(1), 
UPXBWVHM,YT4RB89D,2018_Evangelista_Climatic Constraints on Growth Rate and Geochemistry (Sr-Ca and U-Ca) of the.pdf,, , 
V4QKRS6M,S3UUEN2W,2018_Di Lorenzo_Composition of Size-Resolved Aged Boreal Fire Aerosols.pdf,'aqua/modis'(1), , 
89FR7JC5,YX6J2B6L,2018_Calado_Study of the maximum and minimum total columns of NO2 on the northeastern.pdf,'aura/omi'(2), , 
77Q2PNAK,RMJ8JC3X,2018_Vlasenko_Three-Dimensional Dynamics of Baroclinic Tides Over a Seamount.pdf,'aqua/modis'(2), 'mitgcm'(2), 
FWUR7QRP,2KX5HSAU,2018_Subba_Assessment of 1D and 3D model simulated radiation flux based on surface.pdf,'terra/modis'(1), , 
HEBFHBKW,YVHZ792S,2018_Rebaudet_The national alert-response strategy against cholera in Haiti.pdf,, , 
MCDPEKSP,D7PUFIL2,2018_Ohde_Seasonal and annual variability of coastal sulphur plumes in the northern.pdf,'aqua/modis'(4); 'terra/modis'(2); 'trmm/tmi'(1), , 
A7YEV98K,EQMNBDTR,2018_Kumar_Seasonal radiogenic isotopic variability of the African dust outflow to the.pdf,'aqua/modis'(1), 'gdas'(1), 
JG8LCPLJ,8KY6FK7W,2018_Jury_Climatic modulation of early summer dust emissions over West Africa.pdf,, 'merra'(9), 
3HPADIST,JH9BKPJH,2018_Izett_Refined Estimates of Net Community Production in the Subarctic Northeast.pdf,'aqua/modis----level 3'(1); 'aqua/modis'(1), 'observation based'(1), 
P3W7GFU4,I47VSQ8K,2018_Čížková_Reconstruction and analysis of erythemal UV radiation time series from Hradec.pdf,, , 
UTZ3C2W8,EKWQSLS5,2018_Chauhan_Pronounced changes in air quality atmospheric and meteorological parameters.pdf,'terra/modis'(3); 'aqua/modis'(3), , 
G9ADBEUK,8XGH5DFF,2018_Antokhin_Distribution of Trace Gases and Aerosols in the Troposphere Over Siberia During.pdf,, , 
3EPUFSUA,52RC39RF,2018_Ahmad_Flood hazard vulnerability assessment in Kashmir Valley India using geospatial.pdf,'trmm/pr'(1); 'trmm/tmi'(1), , 
5CGEZ5N7,GVN32D9I,2018_Zhu_Light absorption properties of brown carbon over the southeastern Tibetan.pdf,'terra/modis'(1), , 
HJ8ZRH3G,TLMJTYA8,2018_Zhao_Sr–Nd–Hf isotopic fingerprinting of transatlantic dust derived from North Africa.pdf,, , 
DAEEIZQT,442J8DXC,2018_Westenbarger_Identifying biomass burning impacts on air quality in Southeast Texas 26–29.pdf,'terra/modis'(5); 'aqua/airs'(4); 'aqua/modis'(3); 'terra/modis----level 2'(1); 'aqua/modis----level 2'(1), , 
PKE2HVJP,8HBEL8L7,2018_ul-Haq_Modeling of tropospheric NO2 column over different climatic zones and land.pdf,'aqua/modis'(2); 'aura/omi'(1); 'aqua/modis----level-3'(1); 'aqua/amsu-a'(1); 'aqua/airs'(1); 'terra/modis'(1), , 
Z2FVWM8L,F82DZ2NU,2018_Qin_A Diagnostic PDF Cloud Scheme to Improve Subtropical Low Clouds in NCAR.pdf,'terra/modis'(2), , 
YY2FQ6XN,N4CP3ZGW,2018_Park_Strong radiative effect induced by clouds and smoke on forest net ecosystem.pdf,, , 
DSJC4F2Y,T5CQ8RY4,2018_Myburgh_CRP Genotypes Predict Increased Risk to Co-Present with Low Vitamin D and.pdf,, , 
6IR8FM2B,ABLPXBG4,2018_Janssen_Extending the baseline of tropical dry forest loss in Ghana (1984–2015) reveals.pdf,'terra/modis'(1); 'aqua/modis'(1), , 
RNGE6W62,F2653XCF,2018_Enzminger_Accuracy of Snow Water Equivalent Estimated From GPS Vertical Displacements.pdf,, , 
J9Q6F5QD,QF7KJXIW,2018_Creamean_The influence of local oil exploration and regional wildfires on summer 2015.pdf,'terra/modis'(2); 'aqua/modis'(1), 'gdas'(1), 
L66NDVTK,CSCWUQJJ,2018_Bresciani_Mapping phytoplankton blooms in deep subalpine lakes from Sentinel-2A and.pdf,'terra/modis----level-3'(1), , 
FKL7LW7Y,62TDK9HD,2018_Bauters_High fire-derived nitrogen deposition on central African forests.pdf,, 'merra'(3); 'merra-2'(2); 'gdas'(1), , M2T1NXAER, M2T1NXAER
Z8JEGZB9,397XLMDA,2020_Yeditha_Forecasting of extreme flood events using different satellite precipitation.pdf,, 'imerg'(1), 
DDLF4XSJ,PIS6HIWM,2020_Duc_Spatial-Temporal Pattern of Black Carbon (BC) Emission from Biomass Burning and.pdf,'aqua/modis'(5); 'terra/modis'(3), 'merra'(13); 'merra-2'(11); 'geos-5'(6); 'gdas'(1), 
ICSKBU4M,3YBKQ2CR,2019_Sabatés_Fish spawning strategies in the northwestern Mediterranean Sea.pdf,, , 
BYYGAKJW,PZTC8PYJ,2020_Franco_Snapshot of Macroalgae and Fish Assemblages in Temperate Reefs in the Southern.pdf,'aqua/modis'(1), , 
BIVWU28U,269EK29A,2020_Chubarova_Effects of Ozone and Clouds on Temporal Variability of Surface UV Radiation and.pdf,'aura/omi----level 3'(1), , 10.5067/Aura/OMI/DATA3009, TOMSEPL3; TOMSN7L3, OMUVBd; TOMSEPL3; TOMSN7L3
9VLMDSRI,J9X7JDU8,2020_Cazorla_Air quality in the Galapagos Islands.pdf,'aura/omi'(2); 'aura/omi----level 2'(1), 'merra-2'(14); 'merra'(14), , OMSO2, OMSO2
MLMBHZCC,QV5Q7AM5,2019_Al Jufaili_Seasonal and Interannual Variations of Yellowfin Tuna Catches along the Omani.pdf,'aqua/modis'(2), , 
FGDFUD2E,EKD5ELL2,2020_Al-Jiboori_The Impact of Dust Storms on Aerosol Optical Depth and Radiative Forcing.pdf,'terra/modis'(3); 'aqua/modis'(3), , 
ZWS9GECG,8MST69JS,2019_Al-Hashmi_Seasonal Variations of Plankton Communities in Coastal Waters of Oman.pdf,'aqua/modis----level-3'(1); 'aqua/modis----level 3'(1), , 
A2J2PU67,HASB9CJU,2017_Liu_The impact of spatial and temporal resolutions in tropical summer rainfall.pdf,'trmm/tmi'(1), 'tmpa'(3), 
BXYI9KWT,ICNSIMXX,2015_Füllenbach_Strontium-lithium ratio in aragonitic shells of Cerastoderma edule (Bivalvia) —.pdf,, , 
2MMNUZBC,LX6KPZJA,2017_Parajuli_Understanding dust emission in the Bodélé region by extracting locally.pdf,'aqua/modis----level-3'(1); 'terra/modis'(1); 'aqua/modis'(1), , 
3VPPBAKN,VQTMSX4Q,2017_Kalogirou_Statistical analysis and inter-comparison of erythemal solar radiation for.pdf,, , 
7CRQMK8E,5FKTJAPL,2017_Hamidi_A quantitative evaluation of the 3–8 July 2009 Shamal dust storm.pdf,'terra/modis'(2); 'terra/modis----level-3'(1), , 
37VUIG8M,7KDPLIPZ,2017_Radhakrishnan_Studies on Lower Tropospheric Aerosols over New Delhi India Using Lidar.pdf,'terra/modis'(3), , 
DD9KUVHC,UZISW4MU,2017_Peshin_Spatio-temporal variation of air pollutants and the impact of anthropogenic.pdf,, 'gdas'(1), 
5ZJZKGPA,7IH364WU,2018_Hu_Spatiotemporal characteristics of aerosols and their trends over mainland China.pdf,'aqua/modis'(5); 'terra/modis'(1), , 
KHTYIRVA,HW6QMZNI,2017_Sakerin_Spatiotemporal variations in aerosol characteristics along the route of the.pdf,, , 
CUAU5TVD,NCNJKH2H,2017_Flores_The effect of mineral dust transport on PM10 concentrations and physical.pdf,'terra/modis'(1), 'gdas'(1), 
6XGZUB4Q,UEY2PXIV,2017_Kumar_Thunderstorm--lightning-induced ionospheric perturbation.pdf,, , 
SJFVT6DD,TU6GIL5T,2017_Gui_Water vapor variation and the effect of aerosols in China.pdf,'terra/modis----level-3'(1); 'aura/omi'(1), , 
JYTU9IXG,D2J6KSSA,2017_Boiyo_Statistical intercomparison and validation of multisensory aerosol optical.pdf,'trmm/pr'(1); 'terra/modis'(1), , 
S4PUZEI7,TVI62RLU,2017_Jury_Spatial gradients in climatic trends across the southeastern Antilles 1980-2014.pdf,, 'merra'(7), 
3IUDAKWL,U842SEWG,2017_Sitnov_Smoke haze over the European part of Russia in the summer of 2016.pdf,'terra/modis'(4); 'aqua/airs'(4); 'aqua/modis'(4), , 
AG3YEQR2,YALF6M4L,2018_Sharma_Seasonal characteristics of black carbon aerosol mass concentrations and.pdf,'terra/modis'(2), , 
TVES646U,LGUAW4S4,2017_Rodrigues_Retrieval of Secchi disk depth from a reservoir using a semi-analytical scheme.pdf,, , 
A7RS2FRY,2KGPLTHW,2017_Rodrigues_Retrieving Total Suspended Matter in Tropical Reservoirs Within a Cascade.pdf,'terra/modis'(15); 'aqua/modis'(2); 'terra/modis----level 1b'(1); 'terra/modis----level 3'(1), , 
89CIAEWH,8BXNEPQM,2017_McCarthy_Satellite Remote Sensing for Coastal Management.pdf,'terra/modis'(1); 'aqua/modis'(1), , 
3AZL74YB,996T8SRM,2017_Fatima_Seasonal Verification of Dust Forecast over the Indian Region.pdf,'terra/modis----level-3'(1), , 
S3DHPKRU,SW3QS6H4,2017_Mallet_Simulation of Optical Properties and Direct and Indirect Radiative Effects of.pdf,'aura/omi'(1), 'merra'(11), 
PCMFVKM2,A3LBIV97,2016_Khan_Short-term drought assessment in Pakistan and adjoining areas by remote sensing.pdf,'terra/modis'(1), , 
UBUJM847,4T2HI2PH,2017_Flaounas_Sensitivity of the WRF-Chem (V3.pdf,'terra/modis'(2); 'aqua/modis'(2); 'aura/omi'(1), , 
ZANKTV4A,LZDP7JQH,2017_Guha_The effect of El Nino and La Nina on lightning activity.pdf,'terra/modis'(2); 'aura/omi'(2), , 
HGKK8UBR,ZCIIFDIE,2018_Jury_Uganda rainfall variability and prediction.pdf,, 'merra'(3), 
AA88RVFR,4GQPE93S,2017_Gruzdev_Winter–spring anomalies in stratospheric O3 and NO2 contents over the Moscow.pdf,, , 
TVE87Y5B,W7D2JU22,2018_Latha_Response of heterogeneous vegetation to aerosol radiative forcing over a.pdf,'terra/modis'(2); 'aqua/modis'(1), 'merra'(4), 
M3QR5XR4,8XP7FVN4,2017_Tan_Remote sensing assessment of absorbing aerosol over Peninsular Malaysia from.pdf,'aura/omi'(2), , 
PCP9JLZI,SWXB5XS5,2017_Petrenko_Refined Use of Satellite Aerosol Optical Depth Snapshots to Constrain Biomass.pdf,'terra/modis'(4); 'aqua/modis'(1), 'geos-5'(1), 
AQQIF74P,974GCD9F,2017_Borromeo_Raman spectroscopy as a tool for magnesium estimation in Mg-calcite.pdf,, , 
LEFWI3HD,T82YTFLG,2018_McCoy_Predicting decadal trends in cloud droplet number concentration using.pdf,, 'merra'(15), 
G2N8UZL3,KUMLQDXR,2017_Mote_The Saharan Air Layer as an Early Rainfall Season Suppressant in the Eastern.pdf,'aura/omi'(8), , 
G943T63K,IJEHDXIR,2017_Kumar_Importance of satellite-retrieved rain-no-rain information on short-range.pdf,, 'gdas'(2), 
62D64CE4,E26PDKYE,2017_Mahmud_How effective is the new generation of GPM satellite precipitation in.pdf,, 'imerg'(1), 
U6CEV4NV,IGZMHF3Z,2017_Ashrafi_Dust storms modeling and their impacts on air quality and radiation budget over.pdf,'aqua/modis'(4); 'terra/modis'(1); 'aqua/airs'(1), , 
G35RWNCZ,9ICNAJMF,2017_Kumar_Differential Impact of Anniversary-Severe Cyclones on the Water Quality of a.pdf,'terra/modis'(2), , 
KG8FDMWB,T37NCMZ7,2017_Upadhyaya_Comprehensive inter-comparison of INSAT multispectral rainfall algorithm.pdf,'trmm/pr'(1), 'tmpa'(19), 
GJ7KUWX9,R3UHI3AT,2017_Yao_Comparison of summer chlorophyll a concentration in the South China Sea and the.pdf,'trmm/tmi'(2), , 
SVU4W8Y6,M4U9WADU,2018_Griffith_Climate change alters stability and species potential interactions in a large.pdf,, , 
M8PIL75U,LWAIAFSZ,2017_Ma_Characteristics and cause analysis of heavy haze in Changchun City in Northeast.pdf,'terra/modis'(1), 'gdas'(1), 
F97VZ6RV,26M3BU7L,2017_Chakraborty_Association of atmospheric pollution and instability indices.pdf,, , 
UZ7US9GR,5S6XUX8B,2017_Butt_Assessment of AOD variability over Saudi Arabia using MODIS Deep Blue products.pdf,'terra/modis'(12); 'aqua/modis'(12); 'aqua/modis----level 2'(5); 'terra/modis----level 2'(4); 'terra/modis----level 3'(2); 'aqua/modis----level 3'(2), , 
K4MK977N,JSGYT36I,2017_Sitnov_Anomalous transboundary transport of the products of biomass burning from North.pdf,, , 
9VLMMKN3,3XG4RJ9B,2017_Leena_Analysing temporal variability of particulate matter and possible contributing.pdf,'aqua/modis'(3); 'aqua/modis----level 3'(1); 'terra/modis'(1), , 
VMRC87IM,8L7G4FU7,2017_Bhardwaj_Accuracy of rainfall estimates at high altitude in the Garhwal Himalaya (India).pdf,, 'tmpa'(1), 
247BEKAG,ZS4SV75C,2018_Bermejo_Abiotic control of phytoplankton blooms in temperate coastal marine ecosystems.pdf,, , 
2X82TZK5,G5PVANMM,2018_Ghosh_A sensitivity study of diffusional mass transfer of gases in tropical storm.pdf,, , 
5P76YHJE,VY2ZSMH2,2018_Page_A novel cross-satellite based assessment of the spatio-temporal development of.pdf,, , 
T6NMYB5X,INV65WCV,2017_Kumar_A Multi-Sensor Approach for Assessing Mangrove Biophysical Characteristics in.pdf,'terra/modis'(3), , 
WLVJ5SJN,48PIH392,2017_Porfirio_A method for estimating direct normal irradiation from GOES geostationary.pdf,'meteosat/seviri'(1); 'aura/omi'(1); 'terra/modis'(1); 'aqua/modis'(1), , 
IDJ5HXVR,ECJY4VTB,2017_Podrascanin_A Comparison of MICROTOPS II and OMI Satellite Ozone Measurements in Novi Sad.pdf,, , 
DYQLLI8V,66UVBCYA,2016_Rajasree_A comparative study on the genesis of North Indian Ocean tropical cyclone Madi.pdf,'aura/omi'(1); 'noaa-18/mhs'(1); 'aqua/airs'(1), , 
TXN36EKU,FEADDMB4,2017_Kaiser_Organic matter along longitudinal and vertical gradients in the Black Sea.pdf,, , 
W44M9FMS,VHC9Z4ZQ,2017_Mogollón_On the effects of ENSO on ocean biogeochemistry in the Northern Humboldt.pdf,, , 
TS2EUW78,VALJ8L3V,2017_Varotsos_On the association of aerosol optical depth and total ozone fluctuations with.pdf,'terra/modis'(2); 'aura/omi'(1), , 
LGVFAZDQ,EGAF7CCA,2017_Gharibzadeh_Monthly and seasonal variations of aerosol optical properties and direct.pdf,'aura/omi----level 2'(1), , 
6VIW9MK3,UD5CTJEW,2018_Pimonsree_Modified biomass burning emission in modeling system with fire radiative power.pdf,'terra/modis'(1); 'aqua/modis'(1); 'trmm/virs'(1); 'trmm/pr'(1); 'trmm/tmi'(1), 'merra'(8); 'geos-5'(1), 
D3DH3MRD,M746BQ7J,2018_Middleton_Millennial-scale variations in dustiness recorded in Mid-Atlantic sediments.pdf,, , 
9Z8VN2LN,3YJPV5N4,2017_Choosri_Mapping diffuse photosynthetically active radiation from satellite data in.pdf,'aura/omi'(2), , 
YLGAEBQ4,TLH6PHZY,2018_Arkian_Long-term variations of aerosol optical depth and aerosol radiative forcing.pdf,'aqua/modis'(2); 'nimbus-7/toms'(2); 'terra/modis'(1); 'aura/omi'(1), , 
Z2ZX9WLI,LDQQ233Z,2018_Pöhlker_Long-term observations of cloud condensation nuclei over the Amazon rain forest.pdf,'aqua/airs'(1); 'terra/modis'(1); 'aqua/modis'(1); 'trmm/pr'(1), 'gdas'(2), 
P9HQI7HW,9XPNUTU2,2017_Kergoat_Influence of dry-season vegetation variability on Sahelian dust during 2002-2015.pdf,'aqua/modis'(3); 'terra/modis'(1), , 
7GH8QERJ,TKSQ8PD2,2018_Cabrerizo_Increased nutrients from aeolian-dust and riverine origin decrease the CO.pdf,, , 
2RENFGRR,2F22D7BX,2018_Ivatek-Šahdan_Impact of SST on heavy rainfall events on eastern Adriatic during SOP1 of HyMeX.pdf,'trmm/tmi'(1); 'terra/modis'(1); 'aqua/modis'(1), , 
N2ZHXPMF,MK2ZZ4TA,2017_Halos_Impact of dust events on aerosol optical properties over Iraq.pdf,'aura/omi'(4), , 
J9KD4NF2,466A9JKV,2018_Kaskaoutis_Impact of atmospheric circulation types on southwest Asian dust and Indian.pdf,'terra/modis'(4), 'tmpa'(1), 
U69KZ7P9,QMS7JZSC,2017_Collins_Frequent ultrafine particle formation and growth in Canadian Arctic marine and.pdf,'aqua/modis----level 3'(1); 'dmsp/ssmis'(1); 'aqua/modis'(1), , 
NL3S9JS7,BPRHQSI8,2017_Yu_Factor Rankings in Influencing Spatial Pattern of Global Net Primary Production.pdf,, , 
P2RQZTPR,BKVI23KN,2018_Marzolff_Dynamics and patterns of land levelling for agricultural reclamation of.pdf,, , 
9G7WQ42K,YKZCED2X,2017_Pinker_ENSO impact on surface radiative fluxes as observed from space.pdf,'terra/modis'(1); 'aqua/modis'(1), 'merra-2'(3); 'merra'(3), 
QDSKS9WR,I3VPIENS,2017_Kumar_Evaluation of TRMM multi-satellite precipitation analysis (TMPA) against.pdf,'gpm/dpr'(1); 'trmm/pr'(1), 'tmpa'(41), , TRMM_3B42, TRMM_3B42
VCPKA3HW,ZS99TJF6,2018_Ramesh Kumar_Evaluation of radiative fluxes over the north Indian Ocean.pdf,'terra/modis'(2); 'aqua/modis'(2), , 
EUWMVK5V,TJ45AIJZ,2017_Bou Karam Francis_Dust emission and transport over Iraq associated with the summer Shamal winds.pdf,'aqua/modis'(3); 'aqua/modis----level 3'(1); 'meteosat/seviri'(1), , 
